areaCode,areaName,areaType,date,newDeaths28DaysByDeathDate
S92000003,Scotland,nation,2020-12-01,27
S92000003,Scotland,nation,2020-11-30,32
S92000003,Scotland,nation,2020-11-29,28
S92000003,Scotland,nation,2020-11-28,41
S92000003,Scotland,nation,2020-11-27,24
S92000003,Scotland,nation,2020-11-26,23
S92000003,Scotland,nation,2020-11-25,32
S92000003,Scotland,nation,2020-11-24,30
S92000003,Scotland,nation,2020-11-23,31
S92000003,Scotland,nation,2020-11-22,36
S92000003,Scotland,nation,2020-11-21,33
S92000003,Scotland,nation,2020-11-20,29
S92000003,Scotland,nation,2020-11-19,26
S92000003,Scotland,nation,2020-11-18,24
S92000003,Scotland,nation,2020-11-17,36
S92000003,Scotland,nation,2020-11-16,33
S92000003,Scotland,nation,2020-11-15,35
S92000003,Scotland,nation,2020-11-14,41
S92000003,Scotland,nation,2020-11-13,38
S92000003,Scotland,nation,2020-11-12,32
S92000003,Scotland,nation,2020-11-11,37
S92000003,Scotland,nation,2020-11-10,36
S92000003,Scotland,nation,2020-11-09,42
S92000003,Scotland,nation,2020-11-08,36
S92000003,Scotland,nation,2020-11-07,37
S92000003,Scotland,nation,2020-11-06,27
S92000003,Scotland,nation,2020-11-05,41
S92000003,Scotland,nation,2020-11-04,19
S92000003,Scotland,nation,2020-11-03,35
S92000003,Scotland,nation,2020-11-02,30
S92000003,Scotland,nation,2020-11-01,35
S92000003,Scotland,nation,2020-10-31,24
S92000003,Scotland,nation,2020-10-30,35
S92000003,Scotland,nation,2020-10-29,29
S92000003,Scotland,nation,2020-10-28,29
S92000003,Scotland,nation,2020-10-27,16
S92000003,Scotland,nation,2020-10-26,31
S92000003,Scotland,nation,2020-10-25,23
S92000003,Scotland,nation,2020-10-24,20
S92000003,Scotland,nation,2020-10-23,18
S92000003,Scotland,nation,2020-10-22,17
S92000003,Scotland,nation,2020-10-21,11
S92000003,Scotland,nation,2020-10-20,19
S92000003,Scotland,nation,2020-10-19,16
S92000003,Scotland,nation,2020-10-18,22
S92000003,Scotland,nation,2020-10-17,10
S92000003,Scotland,nation,2020-10-16,20
S92000003,Scotland,nation,2020-10-15,16
S92000003,Scotland,nation,2020-10-14,6
S92000003,Scotland,nation,2020-10-13,12
S92000003,Scotland,nation,2020-10-12,8
S92000003,Scotland,nation,2020-10-11,11
S92000003,Scotland,nation,2020-10-10,11
S92000003,Scotland,nation,2020-10-09,6
S92000003,Scotland,nation,2020-10-08,11
S92000003,Scotland,nation,2020-10-07,9
S92000003,Scotland,nation,2020-10-06,4
S92000003,Scotland,nation,2020-10-05,2
S92000003,Scotland,nation,2020-10-04,3
S92000003,Scotland,nation,2020-10-03,3
S92000003,Scotland,nation,2020-10-02,1
S92000003,Scotland,nation,2020-10-01,5
S92000003,Scotland,nation,2020-09-30,4
S92000003,Scotland,nation,2020-09-29,1
S92000003,Scotland,nation,2020-09-28,3
S92000003,Scotland,nation,2020-09-27,2
S92000003,Scotland,nation,2020-09-26,2
S92000003,Scotland,nation,2020-09-25,1
S92000003,Scotland,nation,2020-09-24,2
S92000003,Scotland,nation,2020-09-23,3
S92000003,Scotland,nation,2020-09-22,2
S92000003,Scotland,nation,2020-09-21,2
S92000003,Scotland,nation,2020-09-20,3
S92000003,Scotland,nation,2020-09-19,0
S92000003,Scotland,nation,2020-09-18,2
S92000003,Scotland,nation,2020-09-17,1
S92000003,Scotland,nation,2020-09-16,0
S92000003,Scotland,nation,2020-09-15,0
S92000003,Scotland,nation,2020-09-14,3
S92000003,Scotland,nation,2020-09-13,1
S92000003,Scotland,nation,2020-09-12,0
S92000003,Scotland,nation,2020-09-11,0
S92000003,Scotland,nation,2020-09-10,0
S92000003,Scotland,nation,2020-09-09,0
S92000003,Scotland,nation,2020-09-08,0
S92000003,Scotland,nation,2020-09-07,0
S92000003,Scotland,nation,2020-09-06,0
S92000003,Scotland,nation,2020-09-05,0
S92000003,Scotland,nation,2020-09-04,1
S92000003,Scotland,nation,2020-09-03,1
S92000003,Scotland,nation,2020-09-02,1
S92000003,Scotland,nation,2020-09-01,0
S92000003,Scotland,nation,2020-08-31,0
S92000003,Scotland,nation,2020-08-30,0
S92000003,Scotland,nation,2020-08-29,0
S92000003,Scotland,nation,2020-08-28,1
S92000003,Scotland,nation,2020-08-27,0
S92000003,Scotland,nation,2020-08-26,0
S92000003,Scotland,nation,2020-08-25,0
S92000003,Scotland,nation,2020-08-24,0
S92000003,Scotland,nation,2020-08-23,1
S92000003,Scotland,nation,2020-08-22,1
S92000003,Scotland,nation,2020-08-21,0
S92000003,Scotland,nation,2020-08-20,0
S92000003,Scotland,nation,2020-08-19,1
S92000003,Scotland,nation,2020-08-18,0
S92000003,Scotland,nation,2020-08-17,0
S92000003,Scotland,nation,2020-08-16,0
S92000003,Scotland,nation,2020-08-15,0
S92000003,Scotland,nation,2020-08-14,0
S92000003,Scotland,nation,2020-08-13,0
S92000003,Scotland,nation,2020-08-12,0
S92000003,Scotland,nation,2020-08-11,0
S92000003,Scotland,nation,2020-08-10,0
S92000003,Scotland,nation,2020-08-09,0
S92000003,Scotland,nation,2020-08-08,0
S92000003,Scotland,nation,2020-08-07,0
S92000003,Scotland,nation,2020-08-06,0
S92000003,Scotland,nation,2020-08-05,0
S92000003,Scotland,nation,2020-08-04,0
S92000003,Scotland,nation,2020-08-03,0
S92000003,Scotland,nation,2020-08-02,0
S92000003,Scotland,nation,2020-08-01,0
S92000003,Scotland,nation,2020-07-31,0
S92000003,Scotland,nation,2020-07-30,0
S92000003,Scotland,nation,2020-07-29,0
S92000003,Scotland,nation,2020-07-28,0
S92000003,Scotland,nation,2020-07-27,0
S92000003,Scotland,nation,2020-07-26,0
S92000003,Scotland,nation,2020-07-25,1
S92000003,Scotland,nation,2020-07-24,0
S92000003,Scotland,nation,2020-07-23,0
S92000003,Scotland,nation,2020-07-22,0
S92000003,Scotland,nation,2020-07-21,0
S92000003,Scotland,nation,2020-07-20,0
S92000003,Scotland,nation,2020-07-19,0
S92000003,Scotland,nation,2020-07-18,0
S92000003,Scotland,nation,2020-07-17,0
S92000003,Scotland,nation,2020-07-16,0
S92000003,Scotland,nation,2020-07-15,0
S92000003,Scotland,nation,2020-07-14,0
S92000003,Scotland,nation,2020-07-13,0
S92000003,Scotland,nation,2020-07-12,0
S92000003,Scotland,nation,2020-07-11,0
S92000003,Scotland,nation,2020-07-10,0
S92000003,Scotland,nation,2020-07-09,0
S92000003,Scotland,nation,2020-07-08,0
S92000003,Scotland,nation,2020-07-07,0
S92000003,Scotland,nation,2020-07-06,0
S92000003,Scotland,nation,2020-07-05,1
S92000003,Scotland,nation,2020-07-04,0
S92000003,Scotland,nation,2020-07-03,1
S92000003,Scotland,nation,2020-07-02,0
S92000003,Scotland,nation,2020-07-01,0
S92000003,Scotland,nation,2020-06-30,0
S92000003,Scotland,nation,2020-06-29,1
S92000003,Scotland,nation,2020-06-28,1
S92000003,Scotland,nation,2020-06-27,4
S92000003,Scotland,nation,2020-06-26,0
S92000003,Scotland,nation,2020-06-25,0
S92000003,Scotland,nation,2020-06-24,1
S92000003,Scotland,nation,2020-06-23,1
S92000003,Scotland,nation,2020-06-22,3
S92000003,Scotland,nation,2020-06-21,2
S92000003,Scotland,nation,2020-06-20,3
S92000003,Scotland,nation,2020-06-19,0
S92000003,Scotland,nation,2020-06-18,3
S92000003,Scotland,nation,2020-06-17,3
S92000003,Scotland,nation,2020-06-16,6
S92000003,Scotland,nation,2020-06-15,3
S92000003,Scotland,nation,2020-06-14,4
S92000003,Scotland,nation,2020-06-13,3
S92000003,Scotland,nation,2020-06-12,2
S92000003,Scotland,nation,2020-06-11,2
S92000003,Scotland,nation,2020-06-10,5
S92000003,Scotland,nation,2020-06-09,1
S92000003,Scotland,nation,2020-06-08,6
S92000003,Scotland,nation,2020-06-07,7
S92000003,Scotland,nation,2020-06-06,3
S92000003,Scotland,nation,2020-06-05,9
S92000003,Scotland,nation,2020-06-04,1
S92000003,Scotland,nation,2020-06-03,8
S92000003,Scotland,nation,2020-06-02,6
S92000003,Scotland,nation,2020-06-01,3
S92000003,Scotland,nation,2020-05-31,6
S92000003,Scotland,nation,2020-05-30,6
S92000003,Scotland,nation,2020-05-29,11
S92000003,Scotland,nation,2020-05-28,16
S92000003,Scotland,nation,2020-05-27,16
S92000003,Scotland,nation,2020-05-26,14
S92000003,Scotland,nation,2020-05-25,14
S92000003,Scotland,nation,2020-05-24,8
S92000003,Scotland,nation,2020-05-23,11
S92000003,Scotland,nation,2020-05-22,17
S92000003,Scotland,nation,2020-05-21,24
S92000003,Scotland,nation,2020-05-20,22
S92000003,Scotland,nation,2020-05-19,28
S92000003,Scotland,nation,2020-05-18,23
S92000003,Scotland,nation,2020-05-17,26
S92000003,Scotland,nation,2020-05-16,29
S92000003,Scotland,nation,2020-05-15,26
S92000003,Scotland,nation,2020-05-14,35
S92000003,Scotland,nation,2020-05-13,42
S92000003,Scotland,nation,2020-05-12,31
S92000003,Scotland,nation,2020-05-11,32
S92000003,Scotland,nation,2020-05-10,28
S92000003,Scotland,nation,2020-05-09,34
S92000003,Scotland,nation,2020-05-08,34
S92000003,Scotland,nation,2020-05-07,40
S92000003,Scotland,nation,2020-05-06,43
S92000003,Scotland,nation,2020-05-05,50
S92000003,Scotland,nation,2020-05-04,40
S92000003,Scotland,nation,2020-05-03,37
S92000003,Scotland,nation,2020-05-02,44
S92000003,Scotland,nation,2020-05-01,48
S92000003,Scotland,nation,2020-04-30,43
S92000003,Scotland,nation,2020-04-29,38
S92000003,Scotland,nation,2020-04-28,40
S92000003,Scotland,nation,2020-04-27,60
S92000003,Scotland,nation,2020-04-26,43
S92000003,Scotland,nation,2020-04-25,48
S92000003,Scotland,nation,2020-04-24,38
S92000003,Scotland,nation,2020-04-23,49
S92000003,Scotland,nation,2020-04-22,46
S92000003,Scotland,nation,2020-04-21,51
S92000003,Scotland,nation,2020-04-20,61
S92000003,Scotland,nation,2020-04-19,46
S92000003,Scotland,nation,2020-04-18,52
S92000003,Scotland,nation,2020-04-17,38
S92000003,Scotland,nation,2020-04-16,43
S92000003,Scotland,nation,2020-04-15,42
S92000003,Scotland,nation,2020-04-14,51
S92000003,Scotland,nation,2020-04-13,41
S92000003,Scotland,nation,2020-04-12,48
S92000003,Scotland,nation,2020-04-11,50
S92000003,Scotland,nation,2020-04-10,58
S92000003,Scotland,nation,2020-04-09,66
S92000003,Scotland,nation,2020-04-08,54
S92000003,Scotland,nation,2020-04-07,49
S92000003,Scotland,nation,2020-04-06,63
S92000003,Scotland,nation,2020-04-05,47
S92000003,Scotland,nation,2020-04-04,28
S92000003,Scotland,nation,2020-04-03,58
S92000003,Scotland,nation,2020-04-02,36
S92000003,Scotland,nation,2020-04-01,46
S92000003,Scotland,nation,2020-03-31,38
S92000003,Scotland,nation,2020-03-30,30
S92000003,Scotland,nation,2020-03-29,20
S92000003,Scotland,nation,2020-03-28,29
S92000003,Scotland,nation,2020-03-27,11
S92000003,Scotland,nation,2020-03-26,12
S92000003,Scotland,nation,2020-03-25,11
S92000003,Scotland,nation,2020-03-24,7
S92000003,Scotland,nation,2020-03-23,4
S92000003,Scotland,nation,2020-03-22,5
S92000003,Scotland,nation,2020-03-21,6
S92000003,Scotland,nation,2020-03-20,5
S92000003,Scotland,nation,2020-03-19,3
S92000003,Scotland,nation,2020-03-18,0
S92000003,Scotland,nation,2020-03-17,2
S92000003,Scotland,nation,2020-03-16,1
S92000003,Scotland,nation,2020-03-15,0
S92000003,Scotland,nation,2020-03-14,2
S92000003,Scotland,nation,2020-03-13,0
S92000003,Scotland,nation,2020-03-12,1
W92000004,Wales,nation,2022-03-01,0
W92000004,Wales,nation,2022-02-28,2
W92000004,Wales,nation,2022-02-27,2
W92000004,Wales,nation,2022-02-26,2
W92000004,Wales,nation,2022-02-25,2
W92000004,Wales,nation,2022-02-24,9
W92000004,Wales,nation,2022-02-23,1
W92000004,Wales,nation,2022-02-22,4
W92000004,Wales,nation,2022-02-21,1
W92000004,Wales,nation,2022-02-20,5
W92000004,Wales,nation,2022-02-19,6
W92000004,Wales,nation,2022-02-18,4
W92000004,Wales,nation,2022-02-17,5
W92000004,Wales,nation,2022-02-16,4
W92000004,Wales,nation,2022-02-15,9
W92000004,Wales,nation,2022-02-14,6
W92000004,Wales,nation,2022-02-13,6
W92000004,Wales,nation,2022-02-12,2
W92000004,Wales,nation,2022-02-11,5
W92000004,Wales,nation,2022-02-10,4
W92000004,Wales,nation,2022-02-09,5
W92000004,Wales,nation,2022-02-08,8
W92000004,Wales,nation,2022-02-07,10
W92000004,Wales,nation,2022-02-06,8
W92000004,Wales,nation,2022-02-05,4
W92000004,Wales,nation,2022-02-04,9
W92000004,Wales,nation,2022-02-03,7
W92000004,Wales,nation,2022-02-02,6
W92000004,Wales,nation,2022-02-01,8
W92000004,Wales,nation,2022-01-31,9
W92000004,Wales,nation,2022-01-30,8
W92000004,Wales,nation,2022-01-29,4
W92000004,Wales,nation,2022-01-28,8
W92000004,Wales,nation,2022-01-27,6
W92000004,Wales,nation,2022-01-26,8
W92000004,Wales,nation,2022-01-25,7
W92000004,Wales,nation,2022-01-24,7
W92000004,Wales,nation,2022-01-23,8
W92000004,Wales,nation,2022-01-22,6
W92000004,Wales,nation,2022-01-21,7
W92000004,Wales,nation,2022-01-20,3
W92000004,Wales,nation,2022-01-19,9
W92000004,Wales,nation,2022-01-18,11
W92000004,Wales,nation,2022-01-17,14
W92000004,Wales,nation,2022-01-16,15
W92000004,Wales,nation,2022-01-15,12
W92000004,Wales,nation,2022-01-14,5
W92000004,Wales,nation,2022-01-13,11
W92000004,Wales,nation,2022-01-12,6
W92000004,Wales,nation,2022-01-11,6
W92000004,Wales,nation,2022-01-10,10
W92000004,Wales,nation,2022-01-09,11
W92000004,Wales,nation,2022-01-08,6
W92000004,Wales,nation,2022-01-07,7
W92000004,Wales,nation,2022-01-06,13
W92000004,Wales,nation,2022-01-05,5
W92000004,Wales,nation,2022-01-04,15
W92000004,Wales,nation,2022-01-03,8
W92000004,Wales,nation,2022-01-02,10
W92000004,Wales,nation,2022-01-01,5
W92000004,Wales,nation,2021-12-31,8
W92000004,Wales,nation,2021-12-30,6
W92000004,Wales,nation,2021-12-29,8
W92000004,Wales,nation,2021-12-28,4
W92000004,Wales,nation,2021-12-27,4
W92000004,Wales,nation,2021-12-26,5
W92000004,Wales,nation,2021-12-25,1
W92000004,Wales,nation,2021-12-24,7
W92000004,Wales,nation,2021-12-23,1
W92000004,Wales,nation,2021-12-22,3
W92000004,Wales,nation,2021-12-21,1
W92000004,Wales,nation,2021-12-20,7
W92000004,Wales,nation,2021-12-19,3
W92000004,Wales,nation,2021-12-18,7
W92000004,Wales,nation,2021-12-17,4
W92000004,Wales,nation,2021-12-16,6
W92000004,Wales,nation,2021-12-15,6
W92000004,Wales,nation,2021-12-14,5
W92000004,Wales,nation,2021-12-13,3
W92000004,Wales,nation,2021-12-12,5
W92000004,Wales,nation,2021-12-11,6
W92000004,Wales,nation,2021-12-10,4
W92000004,Wales,nation,2021-12-09,9
W92000004,Wales,nation,2021-12-08,2
W92000004,Wales,nation,2021-12-07,4
W92000004,Wales,nation,2021-12-06,8
W92000004,Wales,nation,2021-12-05,10
W92000004,Wales,nation,2021-12-04,9
W92000004,Wales,nation,2021-12-03,5
W92000004,Wales,nation,2021-12-02,7
W92000004,Wales,nation,2021-12-01,5
W92000004,Wales,nation,2021-11-30,3
W92000004,Wales,nation,2021-11-29,3
W92000004,Wales,nation,2021-11-28,6
W92000004,Wales,nation,2021-11-27,4
W92000004,Wales,nation,2021-11-26,7
W92000004,Wales,nation,2021-11-25,7
W92000004,Wales,nation,2021-11-24,8
W92000004,Wales,nation,2021-11-23,4
W92000004,Wales,nation,2021-11-22,6
W92000004,Wales,nation,2021-11-21,4
W92000004,Wales,nation,2021-11-20,11
W92000004,Wales,nation,2021-11-19,9
W92000004,Wales,nation,2021-11-18,5
W92000004,Wales,nation,2021-11-17,10
W92000004,Wales,nation,2021-11-16,5
W92000004,Wales,nation,2021-11-15,12
W92000004,Wales,nation,2021-11-14,5
W92000004,Wales,nation,2021-11-13,11
W92000004,Wales,nation,2021-11-12,9
W92000004,Wales,nation,2021-11-11,9
W92000004,Wales,nation,2021-11-10,10
W92000004,Wales,nation,2021-11-09,10
W92000004,Wales,nation,2021-11-08,9
W92000004,Wales,nation,2021-11-07,12
W92000004,Wales,nation,2021-11-06,7
W92000004,Wales,nation,2021-11-05,11
W92000004,Wales,nation,2021-11-04,8
W92000004,Wales,nation,2021-11-03,8
W92000004,Wales,nation,2021-11-02,9
W92000004,Wales,nation,2021-11-01,9
W92000004,Wales,nation,2021-10-31,11
W92000004,Wales,nation,2021-10-30,12
W92000004,Wales,nation,2021-10-29,12
W92000004,Wales,nation,2021-10-28,12
W92000004,Wales,nation,2021-10-27,7
W92000004,Wales,nation,2021-10-26,10
W92000004,Wales,nation,2021-10-25,5
W92000004,Wales,nation,2021-10-24,9
W92000004,Wales,nation,2021-10-23,4
W92000004,Wales,nation,2021-10-22,5
W92000004,Wales,nation,2021-10-21,15
W92000004,Wales,nation,2021-10-20,16
W92000004,Wales,nation,2021-10-19,11
W92000004,Wales,nation,2021-10-18,8
W92000004,Wales,nation,2021-10-17,8
W92000004,Wales,nation,2021-10-16,12
W92000004,Wales,nation,2021-10-15,12
W92000004,Wales,nation,2021-10-14,14
W92000004,Wales,nation,2021-10-13,7
W92000004,Wales,nation,2021-10-12,9
W92000004,Wales,nation,2021-10-11,5
W92000004,Wales,nation,2021-10-10,10
W92000004,Wales,nation,2021-10-09,3
W92000004,Wales,nation,2021-10-08,6
W92000004,Wales,nation,2021-10-07,9
W92000004,Wales,nation,2021-10-06,12
W92000004,Wales,nation,2021-10-05,7
W92000004,Wales,nation,2021-10-04,4
W92000004,Wales,nation,2021-10-03,5
W92000004,Wales,nation,2021-10-02,8
W92000004,Wales,nation,2021-10-01,10
W92000004,Wales,nation,2021-09-30,11
W92000004,Wales,nation,2021-09-29,12
W92000004,Wales,nation,2021-09-28,10
W92000004,Wales,nation,2021-09-27,9
W92000004,Wales,nation,2021-09-26,5
W92000004,Wales,nation,2021-09-25,7
W92000004,Wales,nation,2021-09-24,5
W92000004,Wales,nation,2021-09-23,8
W92000004,Wales,nation,2021-09-22,5
W92000004,Wales,nation,2021-09-21,3
W92000004,Wales,nation,2021-09-20,8
W92000004,Wales,nation,2021-09-19,3
W92000004,Wales,nation,2021-09-18,5
W92000004,Wales,nation,2021-09-17,15
W92000004,Wales,nation,2021-09-16,14
W92000004,Wales,nation,2021-09-15,15
W92000004,Wales,nation,2021-09-14,6
W92000004,Wales,nation,2021-09-13,7
W92000004,Wales,nation,2021-09-12,7
W92000004,Wales,nation,2021-09-11,7
W92000004,Wales,nation,2021-09-10,10
W92000004,Wales,nation,2021-09-09,11
W92000004,Wales,nation,2021-09-08,6
W92000004,Wales,nation,2021-09-07,8
W92000004,Wales,nation,2021-09-06,3
W92000004,Wales,nation,2021-09-05,10
W92000004,Wales,nation,2021-09-04,6
W92000004,Wales,nation,2021-09-03,5
W92000004,Wales,nation,2021-09-02,9
W92000004,Wales,nation,2021-09-01,1
W92000004,Wales,nation,2021-08-31,4
W92000004,Wales,nation,2021-08-30,3
W92000004,Wales,nation,2021-08-29,6
W92000004,Wales,nation,2021-08-28,3
W92000004,Wales,nation,2021-08-27,6
W92000004,Wales,nation,2021-08-26,1
W92000004,Wales,nation,2021-08-25,5
W92000004,Wales,nation,2021-08-24,1
W92000004,Wales,nation,2021-08-23,3
W92000004,Wales,nation,2021-08-22,1
W92000004,Wales,nation,2021-08-21,0
W92000004,Wales,nation,2021-08-20,4
W92000004,Wales,nation,2021-08-19,2
W92000004,Wales,nation,2021-08-18,2
W92000004,Wales,nation,2021-08-17,1
W92000004,Wales,nation,2021-08-16,0
W92000004,Wales,nation,2021-08-15,5
W92000004,Wales,nation,2021-08-14,4
W92000004,Wales,nation,2021-08-13,1
W92000004,Wales,nation,2021-08-12,5
W92000004,Wales,nation,2021-08-11,0
W92000004,Wales,nation,2021-08-10,4
W92000004,Wales,nation,2021-08-09,2
W92000004,Wales,nation,2021-08-08,0
W92000004,Wales,nation,2021-08-07,1
W92000004,Wales,nation,2021-08-06,2
W92000004,Wales,nation,2021-08-05,1
W92000004,Wales,nation,2021-08-04,0
W92000004,Wales,nation,2021-08-03,4
W92000004,Wales,nation,2021-08-02,3
W92000004,Wales,nation,2021-08-01,3
W92000004,Wales,nation,2021-07-31,2
W92000004,Wales,nation,2021-07-30,0
W92000004,Wales,nation,2021-07-29,1
W92000004,Wales,nation,2021-07-28,4
W92000004,Wales,nation,2021-07-27,3
W92000004,Wales,nation,2021-07-26,2
W92000004,Wales,nation,2021-07-25,2
W92000004,Wales,nation,2021-07-24,3
W92000004,Wales,nation,2021-07-23,2
W92000004,Wales,nation,2021-07-22,1
W92000004,Wales,nation,2021-07-21,1
W92000004,Wales,nation,2021-07-20,2
W92000004,Wales,nation,2021-07-19,2
W92000004,Wales,nation,2021-07-18,1
W92000004,Wales,nation,2021-07-17,1
W92000004,Wales,nation,2021-07-16,3
W92000004,Wales,nation,2021-07-15,1
W92000004,Wales,nation,2021-07-14,2
W92000004,Wales,nation,2021-07-13,2
W92000004,Wales,nation,2021-07-12,0
W92000004,Wales,nation,2021-07-11,1
W92000004,Wales,nation,2021-07-10,1
W92000004,Wales,nation,2021-07-09,1
W92000004,Wales,nation,2021-07-08,0
W92000004,Wales,nation,2021-07-07,1
W92000004,Wales,nation,2021-07-06,0
W92000004,Wales,nation,2021-07-05,0
W92000004,Wales,nation,2021-07-04,0
W92000004,Wales,nation,2021-07-03,1
W92000004,Wales,nation,2021-07-02,1
W92000004,Wales,nation,2021-07-01,0
W92000004,Wales,nation,2021-06-30,0
W92000004,Wales,nation,2021-06-29,1
W92000004,Wales,nation,2021-06-28,0
W92000004,Wales,nation,2021-06-27,0
W92000004,Wales,nation,2021-06-26,0
W92000004,Wales,nation,2021-06-25,0
W92000004,Wales,nation,2021-06-24,0
W92000004,Wales,nation,2021-06-23,1
W92000004,Wales,nation,2021-06-22,0
W92000004,Wales,nation,2021-06-21,1
W92000004,Wales,nation,2021-06-20,0
W92000004,Wales,nation,2021-06-19,2
W92000004,Wales,nation,2021-06-18,0
W92000004,Wales,nation,2021-06-17,0
W92000004,Wales,nation,2021-06-16,0
W92000004,Wales,nation,2021-06-15,0
W92000004,Wales,nation,2021-06-14,0
W92000004,Wales,nation,2021-06-13,0
W92000004,Wales,nation,2021-06-12,0
W92000004,Wales,nation,2021-06-11,0
W92000004,Wales,nation,2021-06-10,0
W92000004,Wales,nation,2021-06-09,1
W92000004,Wales,nation,2021-06-08,0
W92000004,Wales,nation,2021-06-07,0
W92000004,Wales,nation,2021-06-06,0
W92000004,Wales,nation,2021-06-05,1
W92000004,Wales,nation,2021-06-04,0
W92000004,Wales,nation,2021-06-03,0
W92000004,Wales,nation,2021-06-02,0
W92000004,Wales,nation,2021-06-01,0
W92000004,Wales,nation,2021-05-31,0
W92000004,Wales,nation,2021-05-30,0
W92000004,Wales,nation,2021-05-29,0
W92000004,Wales,nation,2021-05-28,0
W92000004,Wales,nation,2021-05-27,0
W92000004,Wales,nation,2021-05-26,0
W92000004,Wales,nation,2021-05-25,1
W92000004,Wales,nation,2021-05-24,1
W92000004,Wales,nation,2021-05-23,0
W92000004,Wales,nation,2021-05-22,0
W92000004,Wales,nation,2021-05-21,0
W92000004,Wales,nation,2021-05-20,0
W92000004,Wales,nation,2021-05-19,2
W92000004,Wales,nation,2021-05-18,2
W92000004,Wales,nation,2021-05-17,1
W92000004,Wales,nation,2021-05-16,0
W92000004,Wales,nation,2021-05-15,0
W92000004,Wales,nation,2021-05-14,3
W92000004,Wales,nation,2021-05-13,0
W92000004,Wales,nation,2021-05-12,0
W92000004,Wales,nation,2021-05-11,0
W92000004,Wales,nation,2021-05-10,0
W92000004,Wales,nation,2021-05-09,1
W92000004,Wales,nation,2021-05-08,0
W92000004,Wales,nation,2021-05-07,2
W92000004,Wales,nation,2021-05-06,2
W92000004,Wales,nation,2021-05-05,0
W92000004,Wales,nation,2021-05-04,1
W92000004,Wales,nation,2021-05-03,0
W92000004,Wales,nation,2021-05-02,1
W92000004,Wales,nation,2021-05-01,0
W92000004,Wales,nation,2021-04-30,0
W92000004,Wales,nation,2021-04-29,1
W92000004,Wales,nation,2021-04-28,0
W92000004,Wales,nation,2021-04-27,0
W92000004,Wales,nation,2021-04-26,1
W92000004,Wales,nation,2021-04-25,1
W92000004,Wales,nation,2021-04-24,0
W92000004,Wales,nation,2021-04-23,2
W92000004,Wales,nation,2021-04-22,0
W92000004,Wales,nation,2021-04-21,1
W92000004,Wales,nation,2021-04-20,1
W92000004,Wales,nation,2021-04-19,0
W92000004,Wales,nation,2021-04-18,2
W92000004,Wales,nation,2021-04-17,2
W92000004,Wales,nation,2021-04-16,0
W92000004,Wales,nation,2021-04-15,1
W92000004,Wales,nation,2021-04-14,3
W92000004,Wales,nation,2021-04-13,0
W92000004,Wales,nation,2021-04-12,2
W92000004,Wales,nation,2021-04-11,0
W92000004,Wales,nation,2021-04-10,2
W92000004,Wales,nation,2021-04-09,2
W92000004,Wales,nation,2021-04-08,1
W92000004,Wales,nation,2021-04-07,0
W92000004,Wales,nation,2021-04-06,2
W92000004,Wales,nation,2021-04-05,1
W92000004,Wales,nation,2021-04-04,0
W92000004,Wales,nation,2021-04-03,1
W92000004,Wales,nation,2021-04-02,5
W92000004,Wales,nation,2021-04-01,2
W92000004,Wales,nation,2021-03-31,0
W92000004,Wales,nation,2021-03-30,0
W92000004,Wales,nation,2021-03-29,2
W92000004,Wales,nation,2021-03-28,1
W92000004,Wales,nation,2021-03-27,1
W92000004,Wales,nation,2021-03-26,1
W92000004,Wales,nation,2021-03-25,1
W92000004,Wales,nation,2021-03-24,2
W92000004,Wales,nation,2021-03-23,1
W92000004,Wales,nation,2021-03-22,3
W92000004,Wales,nation,2021-03-21,3
W92000004,Wales,nation,2021-03-20,0
W92000004,Wales,nation,2021-03-19,7
W92000004,Wales,nation,2021-03-18,2
W92000004,Wales,nation,2021-03-17,5
W92000004,Wales,nation,2021-03-16,3
W92000004,Wales,nation,2021-03-15,4
W92000004,Wales,nation,2021-03-14,8
W92000004,Wales,nation,2021-03-13,4
W92000004,Wales,nation,2021-03-12,4
W92000004,Wales,nation,2021-03-11,3
W92000004,Wales,nation,2021-03-10,7
W92000004,Wales,nation,2021-03-09,4
W92000004,Wales,nation,2021-03-08,6
W92000004,Wales,nation,2021-03-07,6
W92000004,Wales,nation,2021-03-06,8
W92000004,Wales,nation,2021-03-05,4
W92000004,Wales,nation,2021-03-04,8
W92000004,Wales,nation,2021-03-03,6
W92000004,Wales,nation,2021-03-02,13
W92000004,Wales,nation,2021-03-01,10
W92000004,Wales,nation,2021-02-28,3
W92000004,Wales,nation,2021-02-27,12
W92000004,Wales,nation,2021-02-26,13
W92000004,Wales,nation,2021-02-25,14
W92000004,Wales,nation,2021-02-24,12
W92000004,Wales,nation,2021-02-23,14
W92000004,Wales,nation,2021-02-22,13
W92000004,Wales,nation,2021-02-21,15
W92000004,Wales,nation,2021-02-20,15
W92000004,Wales,nation,2021-02-19,18
W92000004,Wales,nation,2021-02-18,11
W92000004,Wales,nation,2021-02-17,13
W92000004,Wales,nation,2021-02-16,12
W92000004,Wales,nation,2021-02-15,18
W92000004,Wales,nation,2021-02-14,21
W92000004,Wales,nation,2021-02-13,19
W92000004,Wales,nation,2021-02-12,25
W92000004,Wales,nation,2021-02-11,16
W92000004,Wales,nation,2021-02-10,20
W92000004,Wales,nation,2021-02-09,18
W92000004,Wales,nation,2021-02-08,17
